date,Dean (Lamaload to Bollington),Harrop Brook,Poynton Brook,Micker (Norbury) Brook,Micker Brook,Sinderland Brook,Mersey/ Manchester Ship Canal  (Irwell/Manchester Ship Canal to Bollin),Mersey (upstream of Manchester Ship Canal),Chorlton Brook (Princess Parkway to Mersey),Platt Brook (Source to Fallowfield Bk),Timperley Brook,Sinderland Brook (Fairywell Bk and Baguley Bk),Bollin (Source to Dean),Mobberley Brook,Birkin Brook - Source to Mobberley Brook,Sugar Brook,Dean (Bollington to Bollin),Birkin Brook - Mobberley Brook to River Bollin (including Rostherne Brook),Bollin (River Dean to Ashley Mill),Bollin (Ashley Mill to Manchester Ship Canal),Fallowfield Brook,Long Clough Brook,Glossop Brook (Long Clough Brook to Etherow),Glossop (Shelf) Brook (Source to Long Clough Brook),Hurst Brook,Etherow (Source to Woodhead Reservoir),Etherow (Woodhead Res. to Glossop Bk.),Crowden Great Brook,Heyden Brook,Goyt (Source to Randall Carr Brook),Randall Carr Brook,Todd Brook,Goyt (Randall Carr Brook to Sett).,Black Brook (Upper Mersey),Poise Brook,Goyt (Sett to Etherow),Sett,Goyt (Etherow to Mersey),Etherow (Glossop Brook to Goyt),Tame (Chew Brook to Swineshaw Brook),Tame (Swineshaw Brook to Mersey),Wilson Brook,Chew Brook,Tame (Source to Chew Brook)
1969-01-16,5.3110444313811165,5.2743465679704995,4.327712177059423,4.477020675925971,3.935725862913684,4.239413989017612,4.2223730280557525,4.073458942340796,3.977032061362715,3.919562153093555,4.3578122457221,4.262846655050193,4.166349480857571,4.175520547999735,4.240293432307143,4.317131931712651,3.989351454621643,4.372263780081383,4.326290335041883,4.323624177210353,3.9400894516698566,5.00394845474362,3.519782024752358,5.288365410817038,5.156450386442037,6.790133089371474,5.053108112267049,6.423118973698007,6.68106083571122,5.858499779296903,5.063523156634335,5.700876842327775,4.434763732133452,5.344654240685929,3.7404698014863444,4.015469537341896,5.289926874433334,3.683075687709789,3.826208349082533,4.451198038397968,3.829046399759991,3.904755849641556,6.154906768203079,5.5154768088990185
1969-02-16,5.413912406748238,5.328267187272764,4.542491414115862,4.6642493031084085,4.252623689072942,4.503909331159259,4.466350891290615,4.374556886480909,4.294561792525064,4.26159512424143,4.620857406414458,4.541972611839252,4.478546415715324,4.481224249278633,4.530351734562655,4.586703637608596,4.288103467422437,4.6213070830709615,4.595080280767402,4.56733793573795,4.276834241353254,5.418348151143853,4.01315987893467,5.600731688080121,5.541023365134541,6.522651266575928,5.323622747577172,6.299010700756994,6.331682185219933,5.795735097201284,5.210655419741228,5.642219753303943,4.590771778914916,5.5300239661538875,4.059763221410025,4.315618367784563,5.502121084925461,4.029354356411337,4.266212344124813,4.825724431837205,4.199968984695939,4.309269086984063,6.18678490205324,5.527650080989962
1969-03-16,6.2616465134365065,6.214700331659969,4.946774586605968,5.145639639494247,4.467983703514687,4.970117299081021,4.926869767960932,4.733738385148673,4.603310807541115,4.494524384734586,5.093847542612751,4.973980935765577,4.6654059285608644,4.744055932245916,4.857970626506144,4.982482593688949,4.476127269043105,5.065700812619408,4.997085172845749,5.017579830908864,4.525656861986876,6.083205179913392,3.925145082525021,6.460799857314553,6.3276033606008,8.102196209600105,6.001832573605351,7.758682355031707,7.861375764742866,7.200353452847693,6.1947254988869,6.896520457216647,5.161814354244476,6.733082821190559,4.173524598335676,4.499757396022034,6.497338604493267,4.09913115260085,4.27713440009306,5.092463781635285,4.3198902964324795,4.374151376582158,7.474091367425584,6.544757656415151
1969-04-16,5.76224546127184,5.786296757875694,4.793112123778722,5.094214469272615,4.2704330749150055,4.422332077698709,4.46090038559915,4.3338678332231515,4.268905408728578,4.30350729126091,4.482462146366039,4.4427844090364905,4.5850776646203855,4.3478405443920956,4.386596079458808,4.400605390881945,4.321717778586926,4.399147464954243,4.43530226164186,4.436687989556231,4.285578362464989,6.164908040212162,4.5493338579138305,6.524391322637535,6.366117334494404,7.180858242288994,6.122802985296899,7.199041568395029,7.012898097910846,6.442692116829762,5.725049112013938,6.366354334324005,5.277857275749814,6.114849270065854,4.2615399851896125,4.838526953535387,6.280269820256452,4.281937897939296,4.735419060073035,5.330524160694705,4.422759086808473,4.64992052281487,6.934556842240991,6.255839904095169
1969-05-16,5.84509573373838,5.933682732217175,5.510973819579663,6.0305897635965895,4.906875427004375,4.065422519806012,4.018247343484888,4.417507518852096,4.532991504361104,4.889747695088775,4.106770607787122,4.262447106840527,5.647237634909855,4.599504070502673,4.390132660858064,4.144783349502597,5.093093964293919,3.8565851204057426,4.226749594681412,3.929653115229626,4.788776378837473,7.490264122798375,7.049405109862695,7.3583162597975065,7.297991572573935,4.4223531743536695,7.016379689082817,5.634391517675991,4.222644538880828,5.574965292487755,5.491853686839454,6.174230332621922,6.404758551317148,5.475905149062317,5.526423269326022,6.689870823906817,6.688972960912282,5.770395136408483,6.974143310089162,6.755508786503619,5.688330565403708,6.3756489547258015,5.76896604360855,5.2868560246461245
1969-06-16,4.643128201342435,4.578002914948293,4.049904268507705,4.1478061567006375,3.846806782560008,3.905252560333319,3.866553439273686,3.85304329860884,3.8135528016059013,3.788857259757989,3.998822409414666,3.9583856370164385,4.099108296999174,4.008481825828045,4.008523391718566,4.005358983649844,3.910550742223295,4.000907650155104,4.0152228576197295,3.9646260967517595,3.820631727670571,4.523348317268549,3.6363579814669684,4.523968073054566,4.498924091915591,4.796121123311132,4.311586211509881,4.670832057619058,4.562603577138076,4.718482827487302,4.2314079178730255,4.752128051401203,4.054270640073353,4.370377455174516,3.7544175634595294,3.964569439165266,4.566275180131141,3.7339156385087278,3.8776623584435232,3.9620809541452817,3.7448973293497305,3.8375266223849187,4.554736306738951,3.886479253472851
1969-07-16,5.176077666360957,5.131639913552961,4.3850634949698435,4.633189062266809,4.0015927612770374,4.037792329205435,4.069436105575252,4.0199111783824515,3.9955998778038984,4.060069727659973,4.067696127494231,4.059719968632008,4.358082515769049,4.037782984570486,4.0373184722774145,4.014650015023056,4.053386220027706,4.005945759420136,4.045874105467724,4.039554958666877,4.038440313926929,5.613625351157018,4.393273384601256,5.86070263587243,5.754229401642611,6.199579851387054,5.4896277552581365,6.102826448727192,5.926827087878581,5.577042894265945,5.067139421378902,5.539586723312389,4.7705278321506315,5.349349704044797,4.047181209361588,4.5441003567928835,5.579620388246651,4.091170653617533,4.537161457429169,4.858090983229142,4.1827614715478765,4.405798119008363,5.861070742462629,5.098693054300627
1969-08-16,4.361664900118026,4.228132910614604,3.683137283165961,3.696142989551432,3.627915583732857,3.9068689457599817,3.8886500760688154,3.7608489815392825,3.6937646858108835,3.6239169624972916,3.9867652874312585,3.906816089363659,3.8137433275055757,3.9113016738061273,3.9641449607813857,3.9700409255241538,3.6485887056882103,4.033902925348453,3.968408313305606,4.007990593960229,3.6668490660312467,3.982560458711863,3.036486069803797,3.9361351710295702,3.914113509097495,4.563736709047251,3.7848161537692397,4.298836443661494,4.259107206633832,4.344988475374328,3.688183162258425,4.351950541566654,3.430893568949362,3.849764774414093,3.3708209212475455,3.3902838786644374,4.063886250955006,3.327280257234923,3.347265988017576,3.552333544050382,3.4317825723616298,3.420931684700215,4.290451548328111,3.5862042690475167
1969-09-16,5.395431462100555,5.4045034005878,4.5860158798137824,4.801191469455265,4.1698085246589764,4.2287684794598395,4.167675268366071,4.174027316530598,4.123053049333554,4.100365477013753,4.3557618931816,4.310183302555741,4.45256416677275,4.2991389991276625,4.294325999233792,4.3279990087389635,4.248314535941059,4.314362739169646,4.356335561441495,4.270482357933947,4.132455985681384,5.462305592822413,4.111541209434636,5.611168760183173,5.556393011103483,6.179177168341886,5.2296547430045885,5.930029900795783,5.910285160728123,5.749759207241344,5.188203550531272,5.768241154596632,4.85138706737303,5.469975778770262,4.120420675414731,4.554182181025712,5.596832644367989,4.102678465028978,4.37695947650611,4.548444688036319,4.103667851165034,4.280505448719806,5.595467254439225,4.712270146783507
1969-10-16,6.519584390367418,6.353242465813925,5.662261052709907,6.235840718649621,4.915048208566213,3.8048478149384883,3.7801580643110517,4.262190844435623,4.404703733050119,4.998901773991779,3.929017977138266,4.080295462893331,6.21779214563294,4.721852692906937,4.426163813728856,4.126868162131878,5.256192611824173,3.83538966014312,4.1922269661524565,3.812235539597209,4.7979978984068286,8.146412422787089,7.5826824319907855,8.055439256264272,7.886981811346915,5.332410834839403,7.972968907370307,6.6184142878891725,5.0868998046266185,5.959886160355762,5.726544727108638,6.516183250094207,6.550969696985601,5.58504533737683,5.652467177774529,7.068334770892112,7.072954306215255,5.953486143070496,7.607777110603276,8.134240271735207,6.081766321058393,7.000776808204113,7.0585132157294295,6.629441719771958
1969-11-16,6.744189205423539,6.673270126417407,5.556318538182015,5.903534500797479,4.912282922196301,4.802780197730876,4.783798427411926,4.7974233548713565,4.759070690561085,4.849529307829187,4.967416824177507,4.935963719070231,5.605640429942058,5.064546131576642,5.021752552993403,4.9731249715848715,5.094356949084598,4.913662177872961,5.022347211243496,4.894170906548628,4.845919149522197,6.736396967381934,5.092435083935848,6.826470070717202,6.673878945687138,7.137491591784484,6.600664932482827,7.282481755340628,6.909914210196544,6.860031000437248,5.915330844721086,7.067636569310838,5.936346495605707,6.041814772043361,4.971910435038007,5.734814260170026,6.7182074981557065,4.995836584026658,5.545909675273472,6.006506366596193,5.0345926156272505,5.398494625650905,7.118768561674207,6.185966860697062
1969-12-16,6.46139140655444,6.374298316421243,5.369349276794578,5.847742484246455,4.59435343273392,4.1404627278300445,4.093108410340435,4.293118908402196,4.308871935528037,4.511270036524377,4.2736894164978905,4.31654585876487,5.51146797357724,4.588098101326465,4.477269019288885,4.337521101107144,4.831254571466264,4.169914109265856,4.384339943208227,4.145676986279523,4.467663983828931,7.3600765764909335,5.781628033021535,7.448350720170102,7.36123545098457,6.182167046639501,6.982135744467511,6.803652868732451,5.806367684565381,6.566213806622888,6.0599223695675155,6.821881330446535,6.208796826599439,6.1990185462049325,4.920426527569316,6.027172914568206,6.960494311436539,5.022452511996726,5.987006071964533,6.26298682925476,4.994587224804141,5.572003184663571,6.705543898851465,5.789144372700089
1970-01-16,5.660311309399031,5.542883984913273,4.699631049070818,4.81368969444661,4.42089674578014,4.532448592440141,4.460672753551309,4.427841498048295,4.343121479582187,4.386498526221152,4.71912087153987,4.631782886751728,4.798888367951137,4.72398343313036,4.72002934739216,4.73209177805766,4.520146212705094,4.736099043967732,4.754258110716743,4.6605323136802825,4.37983484452923,5.105061387219303,3.9573009310935103,4.959122037509807,4.821778333654414,5.193177294276394,5.094659730831706,5.693822581305076,5.173609288990671,5.481405931801886,4.392617382799002,5.713837646541497,4.413147033264245,4.395899809116947,4.233189120278109,4.480122847082638,5.0849382887156995,4.214430028062863,4.450711574628657,5.14598504654267,4.4078489678225194,4.548712934364822,6.078935931770339,5.520890611496212
1970-02-16,6.8517597117799145,6.755446698152261,5.776125405624745,6.0015365760055435,5.321559253757433,5.3789775761473,5.376875283200502,5.381478547083432,5.426184864604568,5.5106615004255595,5.480100805781177,5.440879210792915,5.8175294610590935,5.540785697217671,5.531807085995557,5.506916581507583,5.442402487538267,5.516705145693404,5.523086071892002,5.4847663497102355,5.50081909291716,6.59520207555421,5.104040521484159,6.711808964185606,6.554067971604107,7.836154671838463,6.581535196592861,7.5635061178133,7.566911053955595,6.954809354892825,6.029201400909467,7.045402418002803,5.837326709125426,6.207301378549333,5.274859578934489,5.7315695010550005,6.687392490950036,5.293825184659821,5.610003495554269,6.175325293046911,5.45646029200531,5.646005809831213,7.438635550546432,6.535236403772896
1970-03-16,6.474839640191468,6.44379495664457,5.3936818693745385,5.629988640459034,4.8834226579524795,4.954937571029823,4.942535389284128,4.8969032490664155,4.880359040756574,4.92527584089934,5.084765254764693,5.024557703349969,5.368104578428882,5.094012906537779,5.084250254241996,5.082919423333691,5.021497927350535,5.089139397446734,5.116933419260596,5.06902109234885,4.9276814300141965,5.7534886728159,4.418183377485567,5.761675927649313,5.525192465905802,6.556860285662368,5.882241536064739,6.921087354886968,6.683778386323509,6.542378099745054,5.290400113358368,6.785908116153677,5.407115449476444,5.227277833904707,4.824589244472367,5.271133257254032,5.952443216142592,4.808718530249247,5.009008592635112,5.619955340322308,4.908276467032459,5.07551150774917,6.922274519917086,6.20194448021609
1970-04-16,6.915700001187939,6.899656047691063,5.757096668018679,6.080404501232359,5.146956448331662,5.0997493405208845,5.083986454673696,5.12294420750679,5.151061610214108,5.278083580959392,5.216278705092434,5.186883657067905,5.69389832284213,5.286817139117776,5.252403261451643,5.231040361533464,5.294938148132663,5.2015789748772425,5.264236301290054,5.177055548995549,5.244228965131585,6.678923168156152,5.165595996146637,6.885527449055356,6.606841907174492,7.787043155318614,6.8282510603234865,8.017111644049084,7.805002415263663,7.232988471058127,6.078164029014929,7.381840856381809,6.0055934351209,6.175326746096882,5.207055138292153,5.825914404022956,6.821583618261287,5.2431375588284705,5.659328401207659,6.338626568049269,5.379028969849104,5.636310766027397,7.887221641279944,7.034260292254046
1970-05-16,5.564146171752929,5.514009305709995,5.243728318435475,5.559199179078399,4.894280641559837,4.287099504589699,4.2754944987485635,4.671744264356951,4.9035415661926365,5.301394416018666,4.267188457735765,4.402043038955155,5.448399408682945,4.7068372507656955,4.537499264548553,4.371781266422713,5.01103555007133,4.2145952700811256,4.394086573010788,4.212865502540382,5.1596807429154365,6.793242962252046,6.566172657767898,6.707399693293038,6.6823371823318505,5.168338518957153,6.5650222743965845,5.765014526047067,5.03222171809368,5.321701774116622,5.409311403150254,5.572956550275458,5.713744302940777,5.433273878553794,5.351615462663084,6.075598224239062,6.1127309940178645,5.582077537785115,6.505496008918266,6.617842636864686,5.7519348362784655,6.200155711527414,5.973674585396973,5.600100582297461
1970-06-16,5.159586851407327,5.1601480948931355,4.482447664294912,4.728983914494403,4.220545599342475,4.3624301623906625,4.414745381237313,4.56836797189962,4.852930375329913,5.080920210274754,4.234205518018499,4.309514472065855,4.360516004119698,4.172673945048913,4.187967883192796,4.142051917633732,4.142533322713804,4.183264952300934,4.162016318436146,4.267111810939261,4.981185204518846,5.437576821268841,4.35292521578528,5.381628972163172,5.26206789274039,5.248469190466684,5.341570323355913,5.7421940655443,5.198284309956294,5.270639794129908,4.580695138013159,5.446755235681824,4.5909431485265975,4.742447653594519,4.302329814141356,4.642731573283761,5.335827124888476,4.462171407512265,4.754697617475844,5.160428267285817,4.832290477486768,4.883480887238748,5.887523181500088,5.048071673730366
